,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
15,20190115,서남권,구로구,140.0,31.0,0.016,0.029,0.6,0.006
16,20190115,서남권,영등포구,141.0,100.0,0.014,0.028,0.6,0.004
17,20190115,서남권,동작구,139.0,99.0,0.021,0.035,0.9,0.004
18,20190115,서남권,관악구,139.0,92.0,0.017,0.033,0.8,0.005
19,20190115,서남권,금천구,139.0,94.0,0.02,0.036,0.9,0.005
20,20190115,서남권,양천구,163.0,100.0,0.017,0.037,1.0,0.003
21,20190115,동남권,강남구,136.0,105.0,0.017,0.026,0.9,0.007
22,20190115,동남권,서초구,145.0,88.0,0.017,0.036,0.7,0.005
23,20190115,동남권,송파구,133.0,88.0,0.015,0.042,1.0,0.006
24,20190115,동남권,강동구,138.0,96.0,0.016,0.035,0.9,0.005
0,20190116,도심권,중구,45.0,17.0,0.018,0.024,0.5,0.003
1,20190116,도심권,종로구,45.0,16.0,0.016,0.027,0.5,0.004
2,20190116,도심권,용산구,38.0,15.0,0.012,0.029,0.4,0.004
3,20190116,서북권,은평구,47.0,15.0,0.02,0.019,0.7,0.005
4,20190116,서북권,서대문구,47.0,16.0,0.016,0.02,0.7,0.003
5,20190116,서북권,마포구,48.0,17.0,0.014,0.018,0.4,0.003
6,20190116,동북권,광진구,49.0,18.0,0.011,0.03,0.9,0.004
7,20190116,동북권,성동구,60.0,20.0,0.014,0.029,0.4,0.003
8,20190116,동북권,중랑구,44.0,18.0,0.015,0.024,0.5,0.007
9,20190116,동북권,동대문구,47.0,20.0,0.017,0.019,0.6,0.008
10,20190116,동북권,성북구,56.0,17.0,0.015,0.03,0.6,0.004
11,20190116,동북권,도봉구,44.0,15.0,0.019,0.017,0.7,0.004
12,20190116,동북권,강북구,57.0,21.0,0.02,0.018,0.4,0.003
13,20190116,동북권,노원구,54.0,21.0,0.015,0.022,0.5,0.006
14,20190116,서남권,강서구,49.0,17.0,0.018,0.022,0.4,0.005
15,20190116,서남권,구로구,39.0,9.0,0.014,0.022,0.3,0.004
16,20190116,서남권,영등포구,46.0,20.0,0.023,0.021,0.4,0.004
17,20190116,서남권,동작구,47.0,19.0,0.016,0.029,0.4,0.004
18,20190116,서남권,관악구,47.0,18.0,0.013,0.028,0.3,0.004
19,20190116,서남권,금천구,45.0,20.0,0.017,0.029,0.4,0.005
20,20190116,서남권,양천구,47.0,18.0,0.015,0.028,0.4,0.003
21,20190116,동남권,강남구,44.0,21.0,0.012,0.023,0.5,0.006
22,20190116,동남권,서초구,45.0,9.0,0.014,0.028,0.3,0.004
23,20190116,동남권,송파구,55.0,18.0,0.011,0.032,0.5,0.004
24,20190116,동남권,강동구,54.0,22.0,0.011,0.03,0.4,0.004
0,20190117,도심권,중구,39.0,19.0,0.016,0.035,0.6,0.004
1,20190117,도심권,종로구,40.0,19.0,0.013,0.038,0.7,0.004
2,20190117,도심권,용산구,33.0,20.0,0.007,0.04,0.6,0.004
3,20190117,서북권,은평구,43.0,21.0,0.016,0.03,0.8,0.006
4,20190117,서북권,서대문구,45.0,25.0,0.013,0.029,1.1,0.006
5,20190117,서북권,마포구,50.0,24.0,0.012,0.026,0.5,0.004
6,20190117,동북권,광진구,40.0,22.0,0.01,0.036,1.1,0.004
7,20190117,동북권,성동구,53.0,27.0,0.012,0.038,0.6,0.004
8,20190117,동북권,중랑구,34.0,21.0,0.013,0.031,0.6,0.007
9,20190117,동북권,동대문구,38.0,24.0,0.014,0.032,0.7,0.008
10,20190117,동북권,성북구,42.0,18.0,0.012,0.043,0.9,0.005
11,20190117,동북권,도봉구,36.0,20.0,0.016,0.026,0.8,0.005
12,20190117,동북권,강북구,44.0,23.0,0.018,0.028,0.6,0.004
13,20190117,동북권,노원구,43.0,25.0,0.012,0.035,0.6,0.006
14,20190117,서남권,강서구,51.0,22.0,0.013,0.035,0.6,0.006
15,20190117,서남권,구로구,48.0,18.0,0.011,0.032,0.4,0.005
16,20190117,서남권,영등포구,52.0,28.0,0.012,0.029,0.5,0.004
17,20190117,서남권,동작구,45.0,25.0,0.013,0.04,0.6,0.004
18,20190117,서남권,관악구,54.0,27.0,0.011,0.041,0.5,0.004
19,20190117,서남권,금천구,48.0,25.0,0.012,0.039,0.6,0.005
20,20190117,서남권,양천구,50.0,24.0,0.012,0.041,0.7,0.003
21,20190117,동남권,강남구,38.0,26.0,0.011,0.031,0.6,0.006
22,20190117,동남권,서초구,42.0,15.0,0.013,0.034,0.4,0.005
23,20190117,동남권,송파구,48.0,23.0,0.009,0.042,0.6,0.005
24,20190117,동남권,강동구,40.0,25.0,0.01,0.038,0.5,0.005
0,20190118,도심권,중구,48.0,28.0,0.012,0.051,0.8,0.005
1,20190118,도심권,종로구,49.0,29.0,0.01,0.052,1.0,0.005
2,20190118,도심권,용산구,44.0,31.0,0.007,0.051,0.8,0.004
3,20190118,서북권,은평구,51.0,29.0,0.011,0.043,1.0,0.006
4,20190118,서북권,서대문구,53.0,36.0,0.01,0.04,1.4,0.007
5,20190118,서북권,마포구,68.0,39.0,0.007,0.038,0.8,0.004
6,20190118,동북권,광진구,55.0,35.0,0.005,0.051,0.9,0.004
7,20190118,동북권,성동구,67.0,40.0,0.008,0.054,1.0,0.005
8,20190118,동북권,중랑구,43.0,29.0,0.009,0.041,0.7,0.007
9,20190118,동북권,동대문구,50.0,36.0,0.011,0.038,0.9,0.009
10,20190118,동북권,성북구,46.0,24.0,0.009,0.055,1.1,0.005
11,20190118,동북권,도봉구,43.0,30.0,0.013,0.036,1.0,0.005
12,20190118,동북권,강북구,52.0,31.0,0.014,0.037,0.8,0.004
13,20190118,동북권,노원구,50.0,31.0,0.007,0.052,0.9,0.007
14,20190118,서남권,강서구,74.0,37.0,0.009,0.053,1.0,0.007
15,20190118,서남권,구로구,67.0,36.0,0.007,0.048,0.7,0.007
16,20190118,서남권,영등포구,66.0,47.0,0.009,0.039,0.6,0.005
17,20190118,서남권,동작구,56.0,36.0,0.01,0.053,0.7,0.004
18,20190118,서남권,관악구,68.0,43.0,0.007,0.058,0.8,0.005
19,20190118,서남권,금천구,60.0,39.0,0.006,0.055,0.9,0.006
20,20190118,서남권,양천구,69.0,41.0,0.007,0.059,1.0,0.004
21,20190118,동남권,강남구,52.0,40.0,0.008,0.044,0.8,0.007
22,20190118,동남권,서초구,54.0,27.0,0.007,0.047,0.6,0.005
23,20190118,동남권,송파구,60.0,36.0,0.005,0.059,0.8,0.006
24,20190118,동남권,강동구,58.0,39.0,0.006,0.056,0.8,0.006
0,20190119,도심권,중구,88.0,58.0,0.009,0.062,1.1,0.007
1,20190119,도심권,종로구,90.0,58.0,0.008,0.061,1.2,0.006
2,20190119,도심권,용산구,82.0,64.0,0.007,0.06,1.0,0.005
3,20190119,서북권,은평구,89.0,58.0,0.012,0.044,1.1,0.007
4,20190119,서북권,서대문구,91.0,69.0,0.008,0.046,1.5,0.007
5,20190119,서북권,마포구,105.0,69.0,0.007,0.042,1.0,0.005
6,20190119,동북권,광진구,95.0,66.0,0.006,0.053,1.0,0.005
7,20190119,동북권,성동구,107.0,74.0,0.007,0.058,1.1,0.006
8,20190119,동북권,중랑구,89.0,66.0,0.008,0.046,0.8,0.009
9,20190119,동북권,동대문구,93.0,76.0,0.008,0.052,1.1,0.009
10,20190119,동북권,성북구,89.0,49.0,0.006,0.065,1.4,0.006
11,20190119,동북권,도봉구,94.0,68.0,0.008,0.048,1.4,0.007
12,20190119,동북권,강북구,111.0,74.0,0.008,0.05,1.0,0.005
13,20190119,동북권,노원구,105.0,76.0,0.005,0.063,1.2,0.009
14,20190119,서남권,강서구,106.0,61.0,0.011,0.062,1.1,0.008
15,20190119,서남권,구로구,94.0,57.0,0.009,0.048,0.8,0.008
16,20190119,서남권,영등포구,98.0,72.0,0.01,0.043,0.7,0.005
17,20190119,서남권,동작구,88.0,65.0,0.011,0.059,1.0,0.005
18,20190119,서남권,관악구,97.0,69.0,0.009,0.061,1.0,0.006
19,20190119,서남권,금천구,88.0,63.0,0.011,0.054,1.0,0.006
20,20190119,서남권,양천구,101.0,65.0,0.009,0.062,1.1,0.004
21,20190119,동남권,강남구,94.0,78.0,0.007,0.049,0.9,0.008
22,20190119,동남권,서초구,98.0,58.0,0.008,0.048,0.8,0.007
23,20190119,동남권,송파구,98.0,69.0,0.008,0.064,1.0,0.008
24,20190119,동남권,강동구,96.0,72.0,0.007,0.058,0.9,0.007
0,20190120,도심권,중구,62.0,33.0,0.029,0.02,0.5,0.005
1,20190120,도심권,종로구,62.0,30.0,0.026,0.018,0.6,0.004
2,20190120,도심권,용산구,57.0,34.0,0.021,0.022,0.5,0.004
3,20190120,서북권,은평구,73.0,34.0,0.026,0.017,0.9,0.006
4,20190120,서북권,서대문구,74.0,37.0,0.023,0.015,0.9,0.004
5,20190120,서북권,마포구,81.0,36.0,0.022,0.014,0.5,0.003
6,20190120,동북권,광진구,67.0,33.0,0.023,0.02,0.6,0.004
7,20190120,동북권,성동구,82.0,37.0,0.028,0.017,0.6,0.004
8,20190120,동북권,중랑구,59.0,35.0,0.024,0.02,0.5,0.007
9,20190120,동북권,동대문구,62.0,38.0,0.027,0.013,0.6,0.008
10,20190120,동북권,성북구,65.0,24.0,0.027,0.017,0.7,0.004
11,20190120,동북권,도봉구,67.0,33.0,0.028,0.012,0.8,0.005
12,20190120,동북권,강북구,72.0,35.0,0.033,0.011,0.5,0.004
13,20190120,동북권,노원구,74.0,42.0,0.021,0.021,0.6,0.007
14,20190120,서남권,강서구,78.0,36.0,0.025,0.02,0.5,0.005
15,20190120,서남권,구로구,71.0,29.0,0.024,0.016,0.4,0.006
16,20190120,서남권,영등포구,72.0,40.0,0.023,0.014,0.5,0.004
17,20190120,서남권,동작구,68.0,39.0,0.026,0.021,0.5,0.004
18,20190120,서남권,관악구,73.0,36.0,0.023,0.019,0.4,0.005
19,20190120,서남권,금천구,67.0,39.0,0.025,0.022,0.5,0.004
20,20190120,서남권,양천구,78.0,40.0,0.022,0.024,0.6,0.003
21,20190120,동남권,강남구,63.0,40.0,0.02,0.017,0.5,0.006
22,20190120,동남권,서초구,73.0,29.0,0.026,0.019,0.3,0.005
23,20190120,동남권,송파구,72.0,36.0,0.02,0.027,0.5,0.005
24,20190120,동남권,강동구,67.0,40.0,0.02,0.024,0.5,0.005
0,20190121,도심권,중구,41.0,19.0,0.01,0.043,0.7,0.004
1,20190121,도심권,종로구,42.0,20.0,0.008,0.045,0.8,0.004
2,20190121,도심권,용산구,33.0,18.0,0.008,0.041,0.6,0.004
3,20190121,서북권,은평구,44.0,20.0,0.013,0.033,0.9,0.006
4,20190121,서북권,서대문구,43.0,23.0,0.009,0.034,1.1,0.005
5,20190121,서북권,마포구,47.0,20.0,0.01,0.027,0.5,0.004
6,20190121,동북권,광진구,45.0,21.0,0.007,0.042,0.8,0.004
7,20190121,동북권,성동구,46.0,24.0,0.008,0.042,0.6,0.004
8,20190121,동북권,중랑구,40.0,23.0,0.007,0.038,0.7,0.007
9,20190121,동북권,동대문구,43.0,26.0,0.01,0.04,0.8,0.008
10,20190121,동북권,성북구,47.0,20.0,0.009,0.047,1.0,0.005
11,20190121,동북권,도봉구,39.0,22.0,0.012,0.031,0.9,0.005
12,20190121,동북권,강북구,53.0,27.0,0.011,0.036,0.7,0.004
13,20190121,동북권,노원구,47.0,26.0,0.007,0.042,0.7,0.006
14,20190121,서남권,강서구,49.0,22.0,0.012,0.038,0.6,0.005
15,20190121,서남권,구로구,39.0,14.0,0.011,0.033,0.4,0.007
16,20190121,서남권,영등포구,47.0,26.0,0.012,0.033,0.5,0.004
17,20190121,서남권,동작구,38.0,19.0,0.015,0.036,0.5,0.004
18,20190121,서남권,관악구,48.0,25.0,0.011,0.042,0.5,0.005
19,20190121,서남권,금천구,43.0,22.0,0.011,0.038,0.6,0.005
20,20190121,서남권,양천구,46.0,21.0,0.009,0.042,0.6,0.003
21,20190121,동남권,강남구,37.0,23.0,0.009,0.033,0.6,0.006
22,20190121,동남권,서초구,38.0,12.0,0.013,0.033,0.4,0.005
23,20190121,동남권,송파구,43.0,20.0,0.009,0.039,0.5,0.004
24,20190121,동남권,강동구,46.0,26.0,0.008,0.042,0.6,0.005
0,20190122,도심권,중구,59.0,26.0,0.01,0.051,0.9,0.005
1,20190122,도심권,종로구,62.0,26.0,0.009,0.051,1.1,0.005
2,20190122,도심권,용산구,52.0,28.0,0.008,0.048,0.9,0.004
3,20190122,서북권,은평구,66.0,29.0,0.012,0.039,1.1,0.006
4,20190122,서북권,서대문구,65.0,34.0,0.009,0.037,1.4,0.005
5,20190122,서북권,마포구,78.0,36.0,0.01,0.036,1.0,0.004
6,20190122,동북권,광진구,68.0,33.0,0.008,0.046,1.0,0.004
7,20190122,동북권,성동구,77.0,38.0,0.008,0.05,0.9,0.004
8,20190122,동북권,중랑구,57.0,30.0,0.009,0.04,0.8,0.008
9,20190122,동북권,동대문구,62.0,34.0,0.011,0.044,1.0,0.009
10,20190122,동북권,성북구,68.0,27.0,0.008,0.055,1.3,0.005
11,20190122,동북권,도봉구,64.0,29.0,0.012,0.038,1.2,0.005
12,20190122,동북권,강북구,70.0,31.0,0.01,0.04,0.9,0.004
13,20190122,동북권,노원구,66.0,34.0,0.006,0.049,1.1,0.007
14,20190122,서남권,강서구,71.0,30.0,0.011,0.053,1.0,0.006
15,20190122,서남권,구로구,68.0,26.0,0.011,0.04,0.7,0.007
16,20190122,서남권,영등포구,75.0,39.0,0.011,0.034,0.6,0.004
17,20190122,서남권,동작구,59.0,30.0,0.014,0.049,0.9,0.004
18,20190122,서남권,관악구,73.0,35.0,0.011,0.053,0.8,0.005
19,20190122,서남권,금천구,62.0,33.0,0.011,0.046,0.9,0.005
20,20190122,서남권,양천구,67.0,29.0,0.009,0.053,0.9,0.003
21,20190122,동남권,강남구,58.0,32.0,0.009,0.038,0.8,0.007
22,20190122,동남권,서초구,63.0,26.0,0.012,0.034,0.7,0.005
23,20190122,동남권,송파구,66.0,32.0,0.009,0.049,0.9,0.006
24,20190122,동남권,강동구,63.0,35.0,0.008,0.047,0.8,0.005
0,20190123,도심권,중구,72.0,42.0,0.018,0.043,0.9,0.005
1,20190123,도심권,종로구,71.0,42.0,0.015,0.046,1.2,0.005
2,20190123,도심권,용산구,63.0,42.0,0.012,0.041,0.8,0.004
3,20190123,서북권,은평구,76.0,44.0,0.016,0.031,1.1,0.005
4,20190123,서북권,서대문구,79.0,51.0,0.015,0.032,1.5,0.004
5,20190123,서북권,마포구,87.0,51.0,0.014,0.033,0.9,0.004
6,20190123,동북권,광진구,73.0,44.0,0.013,0.043,1.1,0.005
7,20190123,동북권,성동구,85.0,50.0,0.016,0.043,0.9,0.004
8,20190123,동북권,중랑구,67.0,45.0,0.015,0.037,0.8,0.008
9,20190123,동북권,동대문구,71.0,52.0,0.016,0.044,1.1,0.009
10,20190123,동북권,성북구,73.0,37.0,0.015,0.047,1.3,0.005
11,20190123,동북권,도봉구,74.0,46.0,0.018,0.035,1.3,0.005
12,20190123,동북권,강북구,86.0,49.0,0.02,0.033,0.9,0.004
13,20190123,동북권,노원구,82.0,56.0,0.013,0.044,1.1,0.007
14,20190123,서남권,강서구,89.0,48.0,0.015,0.046,1.0,0.006
15,20190123,서남권,구로구,81.0,44.0,0.014,0.036,0.6,0.007
16,20190123,서남권,영등포구,82.0,61.0,0.012,0.032,0.6,0.004
17,20190123,서남권,동작구,78.0,49.0,0.017,0.042,0.8,0.004
18,20190123,서남권,관악구,84.0,52.0,0.014,0.045,0.7,0.005
19,20190123,서남권,금천구,84.0,56.0,0.014,0.045,0.9,0.005
20,20190123,서남권,양천구,87.0,52.0,0.013,0.044,0.8,0.003
21,20190123,동남권,강남구,70.0,51.0,0.012,0.037,0.9,0.007
22,20190123,동남권,서초구,72.0,38.0,0.017,0.03,0.6,0.005
23,20190123,동남권,송파구,77.0,45.0,0.01,0.047,0.9,0.005
24,20190123,동남권,강동구,71.0,47.0,0.013,0.045,0.9,0.005
0,20190124,도심권,중구,38.0,19.0,0.013,0.042,0.6,0.004
1,20190124,도심권,종로구,38.0,19.0,0.012,0.042,0.7,0.005
2,20190124,도심권,용산구,32.0,19.0,0.009,0.042,0.6,0.004
3,20190124,서북권,은평구,41.0,17.0,0.016,0.03,0.6,0.005
4,20190124,서북권,서대문구,44.0,22.0,0.012,0.031,1.3,0.006
5,20190124,서북권,마포구,47.0,21.0,0.01,0.028,0.5,0.003
6,20190124,동북권,광진구,44.0,20.0,0.007,0.045,0.9,0.004
7,20190124,동북권,성동구,53.0,25.0,0.01,0.045,0.6,0.004
8,20190124,동북권,중랑구,38.0,21.0,0.01,0.036,0.6,0.007
9,20190124,동북권,동대문구,40.0,26.0,0.013,0.041,0.8,0.008
10,20190124,동북권,성북구,45.0,18.0,0.01,0.046,0.8,0.004
11,20190124,동북권,도봉구,41.0,22.0,0.015,0.032,0.8,0.005
12,20190124,동북권,강북구,42.0,21.0,0.018,0.03,0.6,0.004
13,20190124,동북권,노원구,45.0,26.0,0.01,0.039,0.7,0.007
14,20190124,서남권,강서구,46.0,21.0,0.015,0.037,0.6,0.006
15,20190124,서남권,구로구,40.0,14.0,0.012,0.034,0.4,0.007
16,20190124,서남권,영등포구,43.0,25.0,0.012,0.03,0.4,0.005
17,20190124,서남권,동작구,41.0,22.0,0.012,0.044,0.6,0.004
18,20190124,서남권,관악구,45.0,23.0,0.011,0.045,0.5,0.005
19,20190124,서남권,금천구,43.0,24.0,0.01,0.045,0.6,0.005
20,20190124,서남권,양천구,43.0,21.0,0.011,0.042,0.6,0.003
21,20190124,동남권,강남구,37.0,24.0,0.01,0.038,0.6,0.006
22,20190124,동남권,서초구,39.0,13.0,0.01,0.041,0.4,0.005
23,20190124,동남권,송파구,44.0,20.0,0.006,0.051,0.7,0.004
24,20190124,동남권,강동구,43.0,24.0,0.007,0.048,0.6,0.005
0,20190125,도심권,중구,40.0,18.0,0.022,0.029,0.5,0.004
1,20190125,도심권,종로구,40.0,18.0,0.02,0.028,0.6,0.004
2,20190125,도심권,용산구,37.0,19.0,0.013,0.037,0.5,0.004
3,20190125,서북권,은평구,52.0,18.0,0.021,0.024,0.5,0.005
4,20190125,서북권,서대문구,52.0,21.0,0.016,0.025,1.1,0.005
5,20190125,서북권,마포구,57.0,21.0,0.015,0.023,0.5,0.003
6,20190125,동북권,광진구,51.0,23.0,0.014,0.036,0.9,0.004
7,20190125,동북권,성동구,61.0,23.0,0.018,0.033,0.5,0.004
8,20190125,동북권,중랑구,37.0,22.0,0.017,0.031,0.6,0.007
9,20190125,동북권,동대문구,37.0,20.0,0.023,0.023,0.6,0.008
10,20190125,동북권,성북구,48.0,20.0,0.017,0.037,0.8,0.005
11,20190125,동북권,도봉구,48.0,23.0,0.02,0.026,0.8,0.005
12,20190125,동북권,강북구,47.0,23.0,0.023,0.024,0.6,0.004
13,20190125,동북권,노원구,49.0,28.0,0.015,0.032,0.7,0.007
14,20190125,서남권,강서구,53.0,23.0,0.017,0.035,0.6,0.006
15,20190125,서남권,구로구,44.0,15.0,0.016,0.03,0.4,0.007
16,20190125,서남권,영등포구,53.0,24.0,0.014,0.027,0.5,0.005
17,20190125,서남권,동작구,44.0,22.0,0.017,0.036,0.5,0.004
18,20190125,서남권,관악구,55.0,23.0,0.015,0.038,0.5,0.005
19,20190125,서남권,금천구,45.0,24.0,0.015,0.037,0.6,0.005
20,20190125,서남권,양천구,50.0,24.0,0.014,0.038,0.6,0.005
21,20190125,동남권,강남구,39.0,23.0,0.014,0.03,0.5,0.006
22,20190125,동남권,서초구,43.0,13.0,0.018,0.031,0.3,0.005
23,20190125,동남권,송파구,51.0,19.0,0.012,0.04,0.6,0.004
24,20190125,동남권,강동구,49.0,29.0,0.014,0.04,0.7,0.005
0,20190126,도심권,중구,39.0,19.0,0.03,0.017,0.4,0.004
1,20190126,도심권,종로구,38.0,17.0,0.026,0.017,0.5,0.004
2,20190126,도심권,용산구,34.0,18.0,0.019,0.024,0.4,0.004
3,20190126,서북권,은평구,47.0,18.0,0.026,0.016,0.5,0.006
4,20190126,서북권,서대문구,45.0,19.0,0.023,0.015,0.5,0.003
5,20190126,서북권,마포구,49.0,19.0,0.019,0.017,0.4,0.003
6,20190126,동북권,광진구,39.0,18.0,0.022,0.019,0.7,0.003
7,20190126,동북권,성동구,50.0,20.0,0.025,0.021,0.4,0.003
8,20190126,동북권,중랑구,35.0,20.0,0.024,0.018,0.4,0.007
9,20190126,동북권,동대문구,38.0,22.0,0.026,0.017,0.5,0.008
10,20190126,동북권,성북구,43.0,18.0,0.025,0.019,0.5,0.004
11,20190126,동북권,도봉구,37.0,17.0,0.031,0.009,0.6,0.004
12,20190126,동북권,강북구,45.0,22.0,0.03,0.011,0.4,0.003
13,20190126,동북권,노원구,42.0,25.0,0.022,0.017,0.4,0.006
14,20190126,서남권,강서구,45.0,20.0,0.025,0.018,0.4,0.005
15,20190126,서남권,구로구,43.0,12.0,0.022,0.018,0.3,0.006
16,20190126,서남권,영등포구,46.0,24.0,0.018,0.02,0.5,0.004
17,20190126,서남권,동작구,44.0,22.0,0.025,0.022,0.4,0.004
18,20190126,서남권,관악구,48.0,21.0,0.021,0.024,0.4,0.005
19,20190126,서남권,금천구,42.0,23.0,0.022,0.024,0.5,0.004
20,20190126,서남권,양천구,46.0,22.0,0.02,0.026,0.5,0.004
21,20190126,동남권,강남구,37.0,21.0,0.019,0.019,0.4,0.006
22,20190126,동남권,서초구,41.0,11.0,0.024,0.022,0.2,0.005
23,20190126,동남권,송파구,43.0,16.0,0.018,0.025,0.5,0.003
24,20190126,동남권,강동구,40.0,22.0,0.02,0.021,0.4,0.005
0,20190127,도심권,중구,36.0,19.0,0.015,0.038,0.6,0.004
1,20190127,도심권,종로구,37.0,19.0,0.014,0.037,0.7,0.004
2,20190127,도심권,용산구,29.0,19.0,0.013,0.035,0.6,0.004
3,20190127,서북권,은평구,36.0,19.0,0.017,0.028,0.6,0.005
4,20190127,서북권,서대문구,37.0,22.0,0.014,0.029,0.9,0.005
5,20190127,서북권,마포구,40.0,21.0,0.014,0.026,0.5,0.003
6,20190127,동북권,광진구,41.0,25.0,0.011,0.036,0.9,0.003
7,20190127,동북권,성동구,47.0,24.0,0.014,0.037,0.6,0.003
8,20190127,동북권,중랑구,36.0,23.0,0.012,0.031,0.6,0.007
9,20190127,동북권,동대문구,39.0,26.0,0.016,0.033,0.7,0.008
10,20190127,동북권,성북구,40.0,19.0,0.012,0.042,0.8,0.004
11,20190127,동북권,도봉구,39.0,23.0,0.017,0.028,0.8,0.005
12,20190127,동북권,강북구,45.0,25.0,0.018,0.028,0.6,0.004
13,20190127,동북권,노원구,45.0,28.0,0.011,0.036,0.7,0.007
14,20190127,서남권,강서구,38.0,18.0,0.018,0.034,0.6,0.005
15,20190127,서남권,구로구,35.0,13.0,0.016,0.03,0.4,0.008
16,20190127,서남권,영등포구,38.0,25.0,0.015,0.024,0.5,0.005
17,20190127,서남권,동작구,32.0,18.0,0.019,0.033,0.5,0.004
18,20190127,서남권,관악구,36.0,21.0,0.016,0.037,0.5,0.005
19,20190127,서남권,금천구,33.0,21.0,0.015,0.035,0.5,0.004
20,20190127,서남권,양천구,35.0,19.0,0.014,0.038,0.6,0.005
21,20190127,동남권,강남구,36.0,25.0,0.012,0.03,0.6,0.006
22,20190127,동남권,서초구,32.0,11.0,0.016,0.033,0.4,0.005
23,20190127,동남권,송파구,36.0,17.0,0.012,0.035,0.5,0.004
24,20190127,동남권,강동구,42.0,28.0,0.011,0.037,0.6,0.004
0,20190128,도심권,중구,73.0,21.0,0.027,0.023,0.5,0.004
1,20190128,도심권,종로구,75.0,21.0,0.024,0.022,0.6,0.004
2,20190128,도심권,용산구,65.0,22.0,0.02,0.024,0.5,0.003
3,20190128,서북권,은평구,108.0,23.0,0.028,0.017,0.6,0.005
4,20190128,서북권,서대문구,97.0,26.0,0.024,0.016,0.6,0.003
5,20190128,서북권,마포구,101.0,26.0,0.021,0.016,0.4,0.003
6,20190128,동북권,광진구,91.0,25.0,0.021,0.022,0.8,0.003
7,20190128,동북권,성동구,105.0,29.0,0.024,0.023,0.5,0.003
8,20190128,동북권,중랑구,69.0,24.0,0.023,0.02,0.5,0.007
9,20190128,동북권,동대문구,74.0,26.0,0.025,0.019,0.6,0.008
10,20190128,동북권,성북구,85.0,20.0,0.026,0.02,0.6,0.004
11,20190128,동북권,도봉구,99.0,27.0,0.031,0.01,0.7,0.005
12,20190128,동북권,강북구,91.0,27.0,0.032,0.011,0.4,0.004
13,20190128,동북권,노원구,82.0,29.0,0.022,0.019,0.5,0.006
14,20190128,서남권,강서구,86.0,26.0,0.024,0.022,0.5,0.005
15,20190128,서남권,구로구,97.0,19.0,0.023,0.02,0.3,0.006
16,20190128,서남권,영등포구,93.0,31.0,0.018,0.022,0.4,0.004
17,20190128,서남권,동작구,77.0,26.0,0.026,0.023,0.4,0.004
18,20190128,서남권,관악구,99.0,29.0,0.022,0.025,0.4,0.005
19,20190128,서남권,금천구,78.0,28.0,0.023,0.024,0.5,0.004
20,20190128,서남권,양천구,85.0,28.0,0.02,0.026,0.5,0.004
21,20190128,동남권,강남구,67.0,27.0,0.018,0.021,0.5,0.006
22,20190128,동남권,서초구,86.0,18.0,0.026,0.021,0.3,0.005
23,20190128,동남권,송파구,86.0,22.0,0.017,0.028,0.5,0.004
24,20190128,동남권,강동구,75.0,25.0,0.019,0.025,0.5,0.004
0,20190129,도심권,중구,63.0,20.0,0.009,0.046,0.6,0.005
1,20190129,도심권,종로구,61.0,19.0,0.01,0.043,0.7,0.005
2,20190129,도심권,용산구,53.0,19.0,0.006,0.045,0.6,0.004
3,20190129,서북권,은평구,68.0,20.0,0.013,0.034,0.7,0.006
4,20190129,서북권,서대문구,72.0,23.0,0.01,0.034,0.8,0.005
